brassy,ˈbrɑːsi,,meanings,examples
brassy,,,meanings,examples
brassie,ˈbrasi,late 19th century: so named because the wood was originally shod with brass.,meanings,examples
according,əˈkɔːdɪŋ,,meanings,examples
accord,əˈkɔːd,"Old English, from Old French acorder ‘reconcile, be of one mind’, from Latin ad- ‘to’ + cor, cord- ‘heart’; influenced by concord.",meanings,examples
error,ˈɛrə,"Middle English: via Old French from Latin error, from errare ‘to stray, err’.",meanings,examples
bestow,bɪˈstəʊ,"Middle English (in the sense ‘use for, devote to’): from be- (as an intensifier) + Old English stōw ‘place’.",meanings,examples
seemingly,ˈsiːmɪŋli,,meanings,examples
gatekeeper,ˈɡeɪtkiːpə,,meanings,examples
rust,rʌst,"Old English rūst, of Germanic origin; related to Dutch roest, German Rost, also to red.",meanings,examples
attendant,əˈtɛnd(ə)nt,"late Middle English (as an adjective): from Old French, from atendre ‘give one's attention to’ (see attend).",meanings,examples
operation,ɒpəˈreɪʃ(ə)n,"late Middle English: via Old French from Latin operatio(n- ), from the verb operari ‘expend labour on’ (see operate).",meanings,examples
paper,ˈpeɪpə,"Middle English: from Anglo-Norman French papir, from Latin papyrus ‘paper-reed’ (see papyrus). The verb dates from the late 16th century.",meanings,examples
endeavour,ɪnˈdɛvə,"late Middle English (in the sense ‘exert oneself’): from the phrase put oneself in devoir ‘do one's utmost’ (see devoir).",meanings,examples
steam,stiːm,"Old English stēam  ‘vapour’, stēman  ‘emit a scent, be exhaled’, of Germanic origin; related to Dutch stoom ‘steam’.",meanings,examples
concealed,kənˈsiːld,,meanings,examples
conceal,kənˈsiːl,"Middle English: from Old French conceler, from Latin concelare, from con- ‘completely’ + celare ‘hide’.",meanings,examples
value,ˈvaljuː,"Middle English: from Old French, feminine past participle of valoir ‘be worth’, from Latin valere .",meanings,examples
ruse,ruːz,"late Middle English (as a hunting term): from Old French, from ruser ‘use trickery’, earlier ‘drive back’, perhaps based on Latin rursus ‘backwards’.",meanings,examples
listen,ˈlɪs(ə)n,"Old English hlysnan  ‘pay attention to’, of Germanic origin.",meanings,examples
ting,tɪŋ,late Middle English (as a verb): imitative. The noun dates from the early 17th century.,meanings,examples
tinge,tɪn(d)ʒ,late 15th century: from Latin tingere ‘to dip or colour’. The noun dates from the mid 18th century.,meanings,examples
haunting,ˈhɔːntɪŋ,,meanings,examples
haunt,hɔːnt,"Middle English (in the sense ‘frequent (a place’)): from Old French hanter, of Germanic origin; distantly related to home.",meanings,examples
repay,riːˈpeɪ,late Middle English: from Old French repaier .,meanings,examples
quantity,ˈkwɒntɪti,"Middle English: from Old French quantite, from Latin quantitas (translating Greek posotēs ), from quantus ‘how great, how much’.",meanings,examples
fortune,ˈfɔːtʃuːn,"Middle English: via Old French from Latin Fortuna, the name of a goddess personifying luck or chance.",meanings,examples
ink,ɪŋk,"Middle English enke, inke, from Old French enque, via late Latin from Greek enkauston, denoting the purple ink used by Roman emperors for signatures, from enkaiein ‘burn in’.",meanings,examples
inn,ɪn,"Old English (in the sense ‘dwelling place, lodging’): of Germanic origin; related to in. In Middle English the word was used to translate Latin hospitium (see hospice), denoting a house of residence for students: this sense is preserved in the names of some buildings formerly used for this purpose, notably Gray's Inn and Lincoln's Inn, two of the Inns of Court (see Inn of Court). The current sense dates from late Middle English.",meanings,examples
verify,ˈvɛrɪfʌɪ,"Middle English (as a legal term): from Old French verifier, from medieval Latin verificare, from verus ‘true’.",meanings,examples
trick,trɪk,"late Middle English (as a noun): from an Old French dialect variant of triche, from trichier ‘deceive’, of unknown origin. Current senses of the verb date from the mid 16th century.",meanings,examples
rush,rʌʃ,"late Middle English: from an Anglo-Norman French variant of Old French ruser ‘drive back’, an early sense of the word in English (see ruse).",meanings,examples
rush,rʌʃ,"Old English risc, rysc, of Germanic origin.",meanings,examples
tricky,ˈtrɪki,,meanings,examples
nigh,nʌɪ,"Old English nēh, nēah, of Germanic origin; related to Dutch na, German nah . Compare with near.",meanings,examples
shoulder,ˈʃəʊldə,"Old English sculdor, of West Germanic origin; related to Dutch schouder and German Schulter .",meanings,examples
purse,pəːs,"late Old English, alteration of late Latin bursa ‘purse’, from Greek bursa ‘hide, leather’. The current verb sense (from the notion of drawing purse strings) dates from the early 17th century.",meanings,examples
worthless,ˈwəːθlɪs,,meanings,examples
dear,dɪə,"Old English dēore, of Germanic origin; related to Dutch dier ‘beloved’, also to Dutch duur and German teuer ‘expensive’.",meanings,examples
gush,ɡʌʃ,late Middle English: probably imitative.,meanings,examples
creeping,ˈkriːpɪŋ,,meanings,examples
creep,kriːp,"Old English crēopan  ‘move with the body close to the ground’, of Germanic origin; related to Dutch kruipen . Sense 1 of the verb dates from Middle English.",meanings,examples
presuming,prɪˈzjuːmɪŋ,,meanings,examples
presume,prɪˈzjuːm,"late Middle English: from Old French presumer, from Latin praesumere ‘anticipate’ (in late Latin ‘take for granted’), from prae ‘before’ + sumere ‘take’.",meanings,examples
fisherman,ˈfɪʃəmən,,meanings,examples
growth,ɡrəʊθ,,meanings,examples
fare,fɛː,"Old English fær, faru  ‘travelling, a journey or expedition’, faran ‘to travel’, also ‘get on (well or badly’), of Germanic origin; related to Dutch varen and German fahren ‘to travel’, Old Norse ferja ‘ferry boat’, also to ford. Sense 1 of the noun stems from an earlier meaning ‘a journey for which a price is paid’. Noun sense 2 was originally used with reference to the quality or quantity of food provided, probably from the idea of faring well or badly.",meanings,examples
phonograph,ˈfəʊnəɡrɑːf,,meanings,examples
keenly,ˈkiːnli,,meanings,examples
nailed,neɪld,,meanings,examples
nail,neɪl,"Old English nægel (noun), næglan (verb), of Germanic origin; related to Dutch nagel and German Nagel, from an Indo-European root shared by Latin unguis and Greek onux .",meanings,examples
impunity,ɪmˈpjuːnɪti,"mid 16th century: from Latin impunitas, from impunis ‘unpunished’, from in- ‘not’ + poena ‘penalty’ or punire ‘punish’.",meanings,examples
shake,ʃeɪk,"Old English sc(e)acan (verb), of Germanic origin.",meanings,examples
resolution,rɛzəˈluːʃ(ə)n,"late Middle English: from Latin resolutio(n- ), from resolvere ‘loosen, release’ (see resolve).",meanings,examples
properly,ˈprɒp(ə)li,,meanings,examples
hug,hʌɡ,"mid 16th century: probably of Scandinavian origin and related to Norwegian hugga ‘comfort, console’.",meanings,examples
husbandman,ˈhʌzbən(d)mən,"Middle English (originally in northern English use denoting the holder of a husbandland, i.e. manorial tenancy): from husband in the obsolete sense ‘farmer’ + man.",meanings,examples
poor,pɔː,"Middle English: from Old French poure, from Latin pauper .",meanings,examples
farm,fɑːm,"Middle English: from Old French ferme, from medieval Latin firma ‘fixed payment’, from Latin firmare ‘fix, settle’ (in medieval Latin ‘contract for’), from firmus ‘constant, firm’; compare with firm2. The noun originally denoted a fixed annual amount payable as rent or tax; this is reflected in farm (sense 3 of the verb), which later gave rise to ‘to subcontract’ (farm (sense 2 of the verb)). The noun came to denote a lease, and, in the early 16th century, land leased for farming. The verb sense ‘grow crops or keep livestock’ dates from the early 19th century.",meanings,examples
featureless,ˈfiːtʃələs,,meanings,examples
invent,ɪnˈvɛnt,"late 15th century (in the sense ‘find out, discover’): from Latin invent- ‘contrived, discovered’, from the verb invenire, from in- ‘into’ + venire ‘come’.",meanings,examples
grief,ɡriːf,"Middle English: from Old French grief, from grever ‘to burden’ (see grieve1).",meanings,examples
redden,ˈrɛd(ə)n,,meanings,examples
ashamed,əˈʃeɪmd,"Old English āscamod, past participle of āscamian  ‘feel shame’, from ā- (as an intensifier) + the verb shame.",meanings,examples
glimpse,ɡlɪm(p)s,"Middle English (in the sense ‘shine faintly’): probably of Germanic origin; related to Middle High German glimsen, also to glimmer.",meanings,examples
unlikely,ʌnˈlʌɪkli,,meanings,examples
needful,ˈniːdfʊl,,meanings,examples
enduring,ɪnˈdjʊərɪŋ,,meanings,examples
endure,ɪnˈdjʊə,"Middle English: from Old French endurer, from Latin indurare ‘harden’, from in- ‘in’ + durus ‘hard’.",meanings,examples
excellent,ˈɛks(ə)l(ə)nt,"late Middle English (in the general sense ‘outstanding’ in either a good or bad way): from Old French, from Latin excellent- ‘being pre-eminent’, from excellere (see excel). The current appreciatory sense dates from the early 17th century.",meanings,examples
fairly,ˈfɛːli,,meanings,examples
handwriting,ˈhandrʌɪtɪŋ,,meanings,examples
pool,puːl,"Old English pōl, of West Germanic origin; related to Dutch poel and German Pfuhl .",meanings,examples
pool,puːl,"late 17th century (originally denoting a game of cards having a pool): from French poule in the sense ‘stake, kitty’, associated with pool1.",meanings,examples
adapt,əˈdapt,"late Middle English: from French adapter, from Latin adaptare, from ad- ‘to’ + aptare (from aptus ‘fit’).",meanings,examples
untimely,ʌnˈtʌɪmli,,meanings,examples
person,ˈpəːs(ə)n,"Middle English: from Old French persone, from Latin persona ‘actor's mask, character in a play’, later ‘human being’.",meanings,examples
charge,tʃɑːdʒ,"Middle English (in the general senses ‘to load’ and ‘a load’), from Old French charger (verb), charge (noun), from late Latin carricare, carcare ‘to load’, from Latin carrus ‘wheeled vehicle’.",meanings,examples
"chargé d'affaires",ˌʃɑːʒeɪ daˈfɛː,"mid 18th century: French, ‘(a person) in charge of affairs’.",meanings,examples
courtyard,ˈkɔːtjɑːd,,meanings,examples
advancement,ədˈvɑːnsm(ə)nt,"Middle English: from Old French avancement, from avancer ‘to advance’.",meanings,examples
pearl,pəːl,"late Middle English: from Old French perle, perhaps based on Latin perna ‘leg’, extended to denote a leg-of-mutton-shaped bivalve.",meanings,examples
pearl,pəːl,,meanings,examples
cigarette,sɪɡəˈrɛt,"mid 19th century: from French, diminutive of cigare (see cigar).",meanings,examples
shock,ʃɒk,"mid 16th century: from French choc (noun), choquer (verb), of unknown origin. The original senses were ‘throw (troops) into confusion by charging at them’ and ‘an encounter between charging forces’, giving rise to the notion of ‘sudden violent blow or impact’.",meanings,examples
shock,ʃɒk,"Middle English: perhaps from Middle Dutch, Middle Low German schok, of unknown origin.",meanings,examples
shock,ʃɒk,"mid 17th century: origin uncertain; compare with obsolete shough, denoting a breed of lapdog. The word originally denoted a dog with long shaggy hair, and was then used as an adjective meaning ‘unkempt, shaggy’. The current sense dates from the early 19th century.",meanings,examples
breakable,ˈbreɪkəb(ə)l,,meanings,examples
charged,tʃɑːdʒd,,meanings,examples
charge,tʃɑːdʒ,"Middle English (in the general senses ‘to load’ and ‘a load’), from Old French charger (verb), charge (noun), from late Latin carricare, carcare ‘to load’, from Latin carrus ‘wheeled vehicle’.",meanings,examples
comically,ˈkɒmɪk(ə)li,,meanings,examples
shortly,ˈʃɔːtli,"Old English scortlīce  (see short, -ly2).",meanings,examples
firmly,ˈfəːmli,,meanings,examples
lap,lap,"Middle English (as a verb in the sense ‘coil, fold, or wrap’): from lap1. Sense 1 of the noun and verb date from the mid 19th century.",meanings,examples
lap,lap,"Old English lapian, of Germanic origin; related to Middle Low German and Middle Dutch lapen .",meanings,examples
providing,prəˈvʌɪdɪŋ,,meanings,examples
provide,prəˈvʌɪd,"late Middle English (also in the sense ‘prepare to do, get ready’): from Latin providere ‘foresee, attend to’, from pro- ‘before’ + videre ‘to see’.",meanings,examples
week,wiːk,"Old English wice, of Germanic origin; related to Dutch week and German Woche, from a base probably meaning ‘sequence, series’.",meanings,examples
fate,feɪt,"late Middle English: from Italian fato or (later) from its source, Latin fatum ‘that which has been spoken’, from fari ‘speak’.",meanings,examples
scantily,ˈskantɪli,,meanings,examples
lick,lɪk,"Old English liccian, of West Germanic origin; related to Dutch likken and German lecken, from an Indo-European root shared by Greek leikhein and Latin lingere .",meanings,examples
hasten,ˈheɪs(ə)n,"mid 16th century: extended form of haste, on the pattern of verbs in -en1.",meanings,examples
steadying,ˈstɛdiɪŋ,,meanings,examples
steady,ˈstɛdi,"Middle English (in the sense ‘unwavering, without deviation’): from stead + -y1. The verb dates from the mid 16th century.",meanings,examples
manual,ˈmanjʊ(ə)l,"late Middle English: from Old French manuel, from (and later assimilated to) Latin manualis, from manus ‘hand’.",meanings,examples
exchange,ɪksˈtʃeɪndʒ,"late Middle English: from Old French eschange (noun), eschangier (verb), based on changer (see change). The spelling was influenced by Latin ex- ‘out, utterly’ (see ex-1).",meanings,examples
ripple,ˈrɪp(ə)l,late 17th century (as a verb): of unknown origin.,meanings,examples
kindle,ˈkɪnd(ə)l,"Middle English: based on Old Norse kynda, influenced by Old Norse kindill ‘candle, torch’.",meanings,examples
kindle,ˈkɪnd(ə)l,Middle English: apparently a frequentative of kind1.,meanings,examples
retire,rɪˈtʌɪə,"mid 16th century (in the sense ‘withdraw to a place of safety or seclusion’): from French retirer, from re- ‘back’ + tirer ‘draw’.",meanings,examples
retiré,rəˈtɪəreɪ,"French, literally ‘drawn back’.",meanings,examples
"we'd",wiːd,,meanings,examples
resilience,rɪˈzɪlɪəns,,meanings,examples
close,kləʊs,"Middle English: from Old French clos (as noun and adjective), from Latin clausum ‘enclosure’ and clausus ‘closed’, past participle of claudere .",meanings,examples
close,kləʊz,"Middle English: from Old French clos-, stem of clore, from Latin claudere ‘to shut’.",meanings,examples
curl,kəːl,"late Middle English: from obsolete crulle  ‘curly’, from Middle Dutch krul .",meanings,examples
link,lɪŋk,"late Middle English (denoting a loop; also as a verb in the sense ‘connect physically’): from Old Norse hlekkr, of Germanic origin; related to German Gelenk ‘joint’.",meanings,examples
chemistry,ˈkɛmɪstri,,meanings,examples
intending,ɪnˈtɛndɪŋ,,meanings,examples
intend,ɪnˈtɛnd,"Middle English entend (in the sense ‘direct the attention to’), from Old French entendre, from Latin intendere ‘intend, extend, direct’, from in- ‘towards’ + tendere ‘stretch, tend’.",meanings,examples
oblige,əˈblʌɪdʒ,"Middle English (in the sense ‘bind by oath’): from Old French obliger, from Latin obligare, from ob- ‘towards’ + ligare ‘to bind’.",meanings,examples
hollow,ˈhɒləʊ,Old English holh  ‘cave’; obscurely related to hole.,meanings,examples
screw,skruː,"late Middle English (as a noun): from Old French escroue ‘female screw, nut’, from Latin scrofa, literally ‘sow’, later ‘screw’. The early sense of the verb was ‘contort (the features), twist around’ (late 16th century).",meanings,examples
grating,ˈɡreɪtɪŋ,,meanings,examples
grating,ˈɡreɪtɪŋ,,meanings,examples
grate,ɡreɪt,"late Middle English: from Old French grater, of Germanic origin; related to German kratzen ‘to scratch’.",meanings,examples
fast,fɑːst,"Old English fæst  ‘firmly fixed, steadfast’ and fæste ‘firmly’, of Germanic origin; related to Dutch vast and German fest ‘firm, solid’ and fast ‘almost’. In Middle English the adverb developed the senses ‘strongly, vigorously’ (compare with run hard ), and ‘close, immediate’ (just surviving in the archaic fast by ; compare with hard by ), hence ‘closely, immediately’ and ‘quickly’; the idea of rapid movement was then reflected in adjectival use.",meanings,examples
fast,fɑːst,"Old English fæstan (verb), of Germanic origin; related to Dutch vasten and German fasten, also to Old Norse fasta, the source of the noun.",meanings,examples
trial,ˈtrʌɪəl,"late Middle English (as a noun): from Anglo-Norman French, or from medieval Latin triallum . The verb dates from the 1980s.",meanings,examples
precedent,,"late Middle English: from Old French, literally ‘preceding’.",meanings,examples
magistrate,ˈmadʒɪstrət,"late Middle English: from Latin magistratus ‘administrator’, from magister ‘master’.",meanings,examples
apologize,əˈpɒlədʒʌɪz,"late 16th century (in the sense ‘make a defensive argument’): from Greek apologizesthai ‘give an account’, from apologos (see apologue). In English the verb has always been used as if it were a direct derivative of apology .",meanings,examples
crashing,ˈkraʃɪŋ,,meanings,examples
crash,kraʃ,"late Middle English: imitative, perhaps partly suggested by craze and dash.",meanings,examples
bolt,bəʊlt,"Middle English: from bolt1, expressing the sense ‘fly like an arrow’.",meanings,examples
bolt,bəʊlt,"Middle English: from Old French bulter, of unknown ultimate origin. The change in the first syllable was due to association with bolt1.",meanings,examples
clamber,ˈklambə,"Middle English: probably from clamb, obsolete past tense of climb.",meanings,examples
citizen,ˈsɪtɪz(ə)n,"Middle English: from Anglo-Norman French citezein, alteration (probably influenced by deinzein ‘denizen’) of Old French citeain, based on Latin civitas ‘city’ (see city).",meanings,examples
fash,faʃ,"mid 16th century: from early modern French fascher, based on Latin fastus ‘disdain, scornful contempt’.",meanings,examples
restless,ˈrɛs(t)ləs,"Old English restlēas  (see rest1, -less).",meanings,examples
array,əˈreɪ,"Middle English (in the senses ‘preparedness’ and ‘place in readiness’): from Old French arei (noun), areer (verb), based on Latin ad- ‘towards’ + a Germanic base meaning ‘prepare’.",meanings,examples
banish,ˈbanɪʃ,"late Middle English: from Old French baniss-, lengthened stem of banir ; ultimately of Germanic origin and related to ban1.",meanings,examples
workman,ˈwəːkmən,,meanings,examples
radiant,ˈreɪdɪənt,"late Middle English: from Latin radiant- ‘emitting rays’, from the verb radiare (see radiate).",meanings,examples
conversation,kɒnvəˈseɪʃ(ə)n,"Middle English (in the sense ‘living among, familiarity, intimacy’): via Old French from Latin conversatio(n- ), from the verb conversari (see converse1).",meanings,examples
principal,ˈprɪnsɪp(ə)l,"Middle English: via Old French from Latin principalis ‘first, original’, from princeps, princip- ‘first, chief’.",meanings,examples
east,iːst,"Old English ēast-, of Germanic origin; related to Dutch oost and German ost, from an Indo-European root shared by Latin aurora, Greek auōs ‘dawn’.",meanings,examples
sure,ʃɔː,"Middle English: from Old French sur, from Latin securus ‘free from care’.",meanings,examples
piles,pʌɪlz,late Middle English: probably from Latin pila ‘ball’ (because of the globular form of external haemorrhoids).,meanings,examples
pile,pʌɪl,"late Middle English: from Old French, from Latin pila ‘pillar, pier’.",meanings,examples
pile,pʌɪl,"Old English pīl  ‘dart, arrow’, also ‘pointed stake’, of Germanic origin; related to Dutch pijl and German Pfeil, from Latin pilum ‘(heavy) javelin’.",meanings,examples
pile,pʌɪl,Middle English (in the sense ‘downy feather’): from Latin pilus ‘hair’. The current sense dates from the mid 16th century.,meanings,examples
amply,ˈampli,,meanings,examples
relief,rɪˈliːf,"late Middle English: from Old French, from relever ‘raise up, relieve’, from Latin relevare ‘raise again, alleviate’.",meanings,examples
fool,fuːl,"Middle English: from Old French fol ‘fool, foolish’, from Latin follis ‘bellows, windbag’, by extension ‘empty-headed person’.",meanings,examples
preposterous,prɪˈpɒst(ə)rəs,"mid 16th century: from Latin praeposterus ‘reversed, absurd’ (from prae ‘before’ + posterus ‘coming after’) + -ous.",meanings,examples
wildly,ˈwʌɪldli,,meanings,examples
thither,ˈðɪðə,"Old English thider, alteration (by association with hither) of thæder, of Germanic origin; related to that and the.",meanings,examples
park,pɑːk,"Middle English: from Old French parc, from medieval Latin parricus, of Germanic origin; related to German Pferch ‘pen, fold’, also to paddock. The word was originally a legal term designating land held by royal grant for keeping game animals: this was enclosed and therefore distinct from a forest or chase, and (also unlike a forest ) had no special laws or officers. A military sense ‘space occupied by artillery, wagons, stores, etc., in an encampment’ (late 17th century) is the origin of the verb sense (mid 19th century) and of park (sense 2 of the noun) (early 20th century).",meanings,examples
wash,wɒʃ,"Old English wæscan (verb), of Germanic origin; related to Dutch wassen, German waschen, also to water.",meanings,examples
statue,ˈstatjuː,"Middle English: from Old French, from Latin statua, from stare ‘to stand’.",meanings,examples
village,ˈvɪlɪdʒ,"late Middle English: from Old French, from Latin villa ‘country house’.",meanings,examples
persuade,pəˈsweɪd,"late 15th century: from Latin persuadere, from per- ‘through, to completion’ + suadere ‘advise’.",meanings,examples
wheel,wiːl,"Old English hwēol (noun), of Germanic origin, from an Indo-European root shared by Sanskrit cakra ‘wheel, circle’ and Greek kuklos ‘circle’.",meanings,examples
seek,siːk,"Old English sēcan, of Germanic origin; related to Dutch zieken and German suchen, from an Indo-European root shared by Latin sagire ‘perceive by scent’.",meanings,examples
tide,tʌɪd,"Old English tīd  ‘time, period, era’, of Germanic origin; related to Dutch tijd and German Zeit, also to time. The sense relating to the sea dates from late Middle English.",meanings,examples
ear,ɪə,"Old English ēare, of Germanic origin; related to Dutch oor and German Ohr, from an Indo-European root shared by Latin auris and Greek ous .",meanings,examples
ear,ɪə,"Old English ēar, of Germanic origin; related to Dutch aar and German Ähre .",meanings,examples
someone,ˈsʌmwʌn,,meanings,examples
gratitude,ˈɡratɪtjuːd,"late Middle English: from Old French, or from medieval Latin gratitudo, from Latin gratus ‘pleasing, thankful’.",meanings,examples
lithe,lʌɪð,"Old English līthe  ‘gentle, meek’ also ‘mellow’, of Germanic origin; related to German lind ‘soft, gentle’.",meanings,examples
terror,ˈtɛrə,"late Middle English: from Old French terrour, from Latin terror, from terrere ‘frighten’.",meanings,examples
earn,əːn,"Old English earnian, of West Germanic origin, from a base shared by Old English esne ‘labourer’.",meanings,examples
splendour,ˈsplɛndə,"late Middle English: from Anglo-Norman French splendur or Latin splendor, from splendere ‘shine, be bright’.",meanings,examples
behaved,bɪˈheɪvd,,meanings,examples
behave,bɪˈheɪv,late Middle English: from be- ‘thoroughly’ + have in the sense ‘have or bear (oneself) in a particular way’.,meanings,examples
interfere,ɪntəˈfɪə,"late Middle English: from Old French s'entreferir ‘strike each other’, from entre- ‘between’ + ferir (from Latin ferire ‘to strike’).",meanings,examples
apartment,əˈpɑːtm(ə)nt,"mid 17th century (denoting a private suite of rooms): from French appartement, from Italian appartamento, from appartare ‘to separate’, from a parte ‘apart’.",meanings,examples
fitting,ˈfɪtɪŋ,,meanings,examples
fit,fɪt,late Middle English: of unknown origin.,meanings,examples
fit,fɪt,"Old English fitt  ‘conflict’, in Middle English‘position of danger or excitement’, also ‘short period’; the sense ‘sudden attack of illness’ dates from the mid 16th century.",meanings,examples
gaping,ˈɡeɪpɪŋ,,meanings,examples
gape,ɡeɪp,Middle English: from Old Norse gapa ; related to gap.,meanings,examples
smile,smʌɪl,Middle English: perhaps of Scandinavian origin; related to smirk.,meanings,examples
evolve,ɪˈvɒlv,"early 17th century (in the general sense ‘make more complex, develop’): from Latin evolvere, from e- (variant of ex- ) ‘out of’ + volvere ‘to roll’.",meanings,examples
sketch,skɛtʃ,"mid 17th century: from Dutch schets or German Skizze, from Italian schizzo, from schizzare ‘make a sketch’, based on Greek skhedios ‘done extempore’.",meanings,examples
fiery,ˈfʌɪəri,,meanings,examples
whet,wɛt,"Old English hwettan, of Germanic origin; related to German wetzen, based on an adjective meaning ‘sharp’.",meanings,examples
"couldn't",ˈkʊd(ə)nt,,meanings,examples
beast,biːst,"Middle English: from Old French beste, based on Latin bestia .",meanings,examples
conduct,,"Middle English: from Old French, from Latin conduct- ‘brought together’, from the verb conducere . The term originally denoted a provision for safe passage, surviving in safe conduct; later the verb sense ‘lead, guide’ arose, hence ‘manage’ and ‘management’ (late Middle English), later ‘management of oneself, behaviour’ (mid 16th century). The original form of the word was conduit, which was preserved only in the sense ‘channel’ (see conduit); in other uses the spelling was influenced by Latin.",meanings,examples
bracelet,ˈbreɪslɪt,"late Middle English: from Old French, from bras ‘arm’, from Latin bracchium .",meanings,examples
asylum,əˈsʌɪləm,"late Middle English (in the sense ‘place of refuge’, especially for criminals): via Latin from Greek asulon ‘refuge’, from asulos ‘inviolable’, from a- ‘without’ + sulon ‘right of seizure’. Current senses date from the 18th century.",meanings,examples
infernal,ɪnˈfəːn(ə)l,"late Middle English: from Old French, from Christian Latin infernalis, from Latin infernus ‘below, underground’, used by Christians to mean ‘hell’, on the pattern of inferni (masculine plural) ‘the shades’ and inferna (neuter plural) ‘the lower regions’.",meanings,examples
allay,əˈleɪ,Old English ālecgan  ‘lay down or aside’.,meanings,examples
doth,dʌθ,,meanings,examples
path,pɑːθ,"Old English pæth, of West Germanic origin; related to Dutch pad, German Pfad, of unknown ultimate origin.",meanings,examples
-path,paθ,"back-formation from -pathy, or from Greek -pathēs ‘-sufferer’.",meanings,examples
impulsive,ɪmˈpʌlsɪv,"late Middle English (in the sense ‘tending to impel’): from French impulsif, -ive or late Latin impulsivus, from Latin impuls- ‘driven onwards’ (see impulse). impulsive (sense 1) dates from the mid 18th century.",meanings,examples
crack,krak,Old English cracian  ‘make an explosive noise’; of Germanic origin; related to Dutch kraken and German krachen . crack (sense 4 of the noun) is from Irish craic ‘entertaining conversation’.,meanings,examples
bind,bʌɪnd,"Old English bindan, of Germanic origin; related to Dutch and German binden, from an Indo-European root shared by Sanskrit bandh .",meanings,examples
startled,ˈstɑːt(ə)ld,,meanings,examples
startle,ˈstɑːt(ə)l,"Old English steartlian  ‘kick, struggle’, from the base of start. The early sense gave rise to ‘move quickly, caper’ (typically said of cattle), whence ‘cause to react with fear’ (late 16th century).",meanings,examples
sketch,skɛtʃ,"mid 17th century: from Dutch schets or German Skizze, from Italian schizzo, from schizzare ‘make a sketch’, based on Greek skhedios ‘done extempore’.",meanings,examples
record,,"Middle English: from Old French record ‘remembrance’, from recorder ‘bring to remembrance’, from Latin recordari ‘remember’, based on cor, cord- ‘heart’. The noun was earliest used in law to denote the fact of being written down as evidence. The verb originally meant ‘narrate orally or in writing’, also ‘repeat so as to commit to memory’.",meanings,examples
principally,ˈprɪnsɪp(ə)li,,meanings,examples
conceivable,kənˈsiːvəb(ə)l,,meanings,examples
bead,biːd,"Old English gebed  ‘prayer’, of Germanic origin; related to Dutch bede and German Gebet, also to bid2. Current senses derive from the use of a rosary, each bead representing a prayer.",meanings,examples
grotesque,ɡrə(ʊ)ˈtɛsk,"mid 16th century (as noun): from French crotesque (the earliest form in English), from Italian grottesca, from opera or pittura grottesca ‘work or painting resembling that found in a grotto’; ‘grotto’ here probably denoted the rooms of ancient buildings in Rome which had been revealed by excavations, and which contained murals in the grotesque style.",meanings,examples
unroll,ʌnˈrəʊl,,meanings,examples
accept,əkˈsɛpt,"late Middle English: from Latin acceptare, frequentative of accipere ‘take something to oneself’, from ad- ‘to’ + capere ‘take’.",meanings,examples
province,ˈprɒvɪns,"late Middle English: from Old French, from Latin provincia ‘charge, province’, of uncertain ultimate origin.",meanings,examples
prevent,prɪˈvɛnt,"late Middle English (in the sense ‘act in anticipation of’): from Latin praevent- ‘preceded, hindered’, from the verb praevenire, from prae ‘before’ + venire ‘come’.",meanings,examples
pass,pɑːs,"Middle English: from Old French passer, based on Latin passus ‘pace’.",meanings,examples
pass,pɑːs,"Middle English (in the sense ‘division of a text, passage through’): variant of pace1, influenced by pass1 and French pas .",meanings,examples
past,pɑːst,"Middle English: variant of passed, past participle of pass1.",meanings,examples
mile,mʌɪl,"Old English mīl, based on Latin mil(l)ia, plural of mille ‘thousand’ (the original Roman unit of distance was mille passus ‘a thousand paces’).",meanings,examples
whoso,ˈhuːsəʊ,Middle English: shortening Old English swā hwā swā  ‘so who so’.,meanings,examples
mourning,ˈmɔːnɪŋ,,meanings,examples
mourn,mɔːn,"Old English murnan, of Germanic origin.",meanings,examples
mild,mʌɪld,"Old English milde (originally in the sense ‘gracious, not severe in command’), of Germanic origin; related to Dutch and German mild, from an Indo-European root shared by Latin mollis and Greek malthakos ‘soft’.",meanings,examples
milk,mɪlk,"Old English milc, milcian, of Germanic origin; related to Dutch melk and German Milch, from an Indo-European root shared by Latin mulgere and Greek amelgein ‘to milk’.",meanings,examples
bill,bɪl,"Middle English (denoting a written list or catalogue): from Anglo-Norman French bille, probably based on medieval Latin bulla ‘seal, sealed document’ (see also bull2).",meanings,examples
bill,bɪl,"Old English bile, of unknown origin.",meanings,examples
bill,bɪl,"Old English bil, of West Germanic origin; related to German Bille ‘axe’.",meanings,examples
Bill,bɪl,1960s: pet form of the given name William .,meanings,examples
eclipse,ɪˈklɪps,"Middle English: from Old French e(s)clipse (noun), eclipser (verb), via Latin from Greek ekleipsis, from ekleipein ‘fail to appear, be eclipsed’, from ek ‘out’ + leipein ‘to leave’.",meanings,examples
stiffness,ˈstɪfnəs,,meanings,examples
whose,huːz,"Old English hwæs, genitive of hwā  ‘who’ and hwæt ‘what’.",meanings,examples
easy,ˈiːzi,"Middle English (also in the sense ‘comfortable, tranquil’): from Old French aisie, past participle of aisier ‘put at ease, facilitate’ (see ease).",meanings,examples
